date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:42:51	3076/3076	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Nov%202022%2007:38:03%20GMT	https://webdevcode.com/html/pylon1/assets/css/odometer.min.css	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/css/odometer.min.css	(from https://webdevcode.com/html/pylon1/index.html)
23:42:52	6951/6951	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Nov%202022%2007:38:01%20GMT	https://webdevcode.com/html/pylon1/assets/css/magnific-popup.css	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/css/magnific-popup.css	(from https://webdevcode.com/html/pylon1/index.html)
23:42:52	9887/9887	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Nov%202022%2007:37:58%20GMT	https://webdevcode.com/html/pylon1/assets/css/bootstrap-select.min.css	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/css/bootstrap-select.min.css	(from https://webdevcode.com/html/pylon1/index.html)
23:42:52	4039/4039	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Nov%202022%2007:38:02%20GMT	https://webdevcode.com/html/pylon1/assets/css/nouislider.min.css	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/css/nouislider.min.css	(from https://webdevcode.com/html/pylon1/index.html)
23:42:52	1323/1323	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Nov%202022%2007:38:03%20GMT	https://webdevcode.com/html/pylon1/assets/css/nouislider.pips.css	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/css/nouislider.pips.css	(from https://webdevcode.com/html/pylon1/index.html)
23:42:53	6528/6528	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Nov%202022%2007:37:59%20GMT	https://webdevcode.com/html/pylon1/assets/css/flaticon.css	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/css/flaticon.css	(from https://webdevcode.com/html/pylon1/index.html)
23:42:53	140360/140360	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Nov%202022%2007:38:02%20GMT	https://webdevcode.com/html/pylon1/assets/css/main.css	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/css/main.css	(from https://webdevcode.com/html/pylon1/index.html)
23:42:53	740/740	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:38:28%20GMT	https://webdevcode.com/html/pylon1/assets/images/loader.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/loader.png	(from https://webdevcode.com/html/pylon1/index.html)
23:42:53	28053/28053	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:47%20GMT	https://webdevcode.com/html/pylon1/news.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/news.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:53	25011/25011	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:43%20GMT	https://webdevcode.com/html/pylon1/faq.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/faq.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:54	4879/4879	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:38:28%20GMT	https://webdevcode.com/html/pylon1/assets/images/logo-dark.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/logo-dark.png	(from https://webdevcode.com/html/pylon1/index.html)
23:42:54	55349/55349	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:44%20GMT	https://webdevcode.com/html/pylon1/index-2.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/index-2.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:54	38146/38146	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:39%20GMT	https://webdevcode.com/html/pylon1/about.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/about.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:54	24666/24666	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:50%20GMT	https://webdevcode.com/html/pylon1/team.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/team.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:55	23552/23552	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:49%20GMT	https://webdevcode.com/html/pylon1/team-details.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/team-details.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:55	26795/26795	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:49%20GMT	https://webdevcode.com/html/pylon1/services.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/services.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:55	28841/28841	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:48%20GMT	https://webdevcode.com/html/pylon1/services-2.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/services-2.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:55	29745/29745	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:47%20GMT	https://webdevcode.com/html/pylon1/service-details.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/service-details.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:56	23245/23245	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:43%20GMT	https://webdevcode.com/html/pylon1/how-it-works.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/how-it-works.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:56	23740/23740	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:45%20GMT	https://webdevcode.com/html/pylon1/loan-calculator.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/loan-calculator.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:56	23395/23395	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:45%20GMT	https://webdevcode.com/html/pylon1/loan-eligibility.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/loan-eligibility.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:56	35020/35020	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:40%20GMT	https://webdevcode.com/html/pylon1/apply-now.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/apply-now.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:56	24500/24500	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:42%20GMT	https://webdevcode.com/html/pylon1/credit-card.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/credit-card.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:57	23998/23998	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:42%20GMT	https://webdevcode.com/html/pylon1/credit-card-details.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/credit-card-details.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:57	23243/23243	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:50%20GMT	https://webdevcode.com/html/pylon1/testimonials.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/testimonials.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:57	31139/31139	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:46%20GMT	https://webdevcode.com/html/pylon1/news-details.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/news-details.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:57	31343/31343	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:46%20GMT	https://webdevcode.com/html/pylon1/news-default.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/news-default.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:58	22641/22641	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2007:34:41%20GMT	https://webdevcode.com/html/pylon1/contact.html	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/contact.html	(from https://webdevcode.com/html/pylon1/index.html)
23:42:58	165462/165462	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2007:47:22%20GMT	https://webdevcode.com/html/pylon1/assets/images/main-slider/main-slider-1-1.jpg	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/main-slider/main-slider-1-1.jpg	(from https://webdevcode.com/html/pylon1/index.html)
23:42:58	109109/109109	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2007:47:22%20GMT	https://webdevcode.com/html/pylon1/assets/images/main-slider/main-slider-1-2.jpg	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/main-slider/main-slider-1-2.jpg	(from https://webdevcode.com/html/pylon1/index.html)
23:42:58	54477/54477	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:44%20GMT	https://webdevcode.com/html/pylon1/assets/images/services/services-1-1.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/services/services-1-1.png	(from https://webdevcode.com/html/pylon1/index.html)
23:42:59	44944/44944	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:45%20GMT	https://webdevcode.com/html/pylon1/assets/images/services/services-1-2.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/services/services-1-2.png	(from https://webdevcode.com/html/pylon1/index.html)
23:42:59	48744/48744	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:46%20GMT	https://webdevcode.com/html/pylon1/assets/images/services/services-1-3.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/services/services-1-3.png	(from https://webdevcode.com/html/pylon1/index.html)
23:42:59	1099/1099	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:51%20GMT	https://webdevcode.com/html/pylon1/assets/images/shapes/feature-shape-1-1.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/shapes/feature-shape-1-1.png	(from https://webdevcode.com/html/pylon1/index.html)
23:42:59	1073/1073	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:51%20GMT	https://webdevcode.com/html/pylon1/assets/images/shapes/feature-shape-1-2.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/shapes/feature-shape-1-2.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:00	637/637	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:52%20GMT	https://webdevcode.com/html/pylon1/assets/images/shapes/feature-shape-1-3.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/shapes/feature-shape-1-3.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:00	24052/24052	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:38%20GMT	https://webdevcode.com/html/pylon1/assets/images/resources/trust-1-1.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/resources/trust-1-1.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:00	511261/511261	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:57%20GMT	https://webdevcode.com/html/pylon1/assets/images/shapes/trust-bg-1-1.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/shapes/trust-bg-1-1.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:00	4561/4561	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:36%20GMT	https://webdevcode.com/html/pylon1/assets/images/resources/testimonials-1-1.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/resources/testimonials-1-1.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:00	4346/4346	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:37%20GMT	https://webdevcode.com/html/pylon1/assets/images/resources/testimonials-1-2.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/resources/testimonials-1-2.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:01	4607/4607	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:37%20GMT	https://webdevcode.com/html/pylon1/assets/images/resources/testimonials-1-3.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/resources/testimonials-1-3.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:01	2411/2411	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:57%20GMT	https://webdevcode.com/html/pylon1/assets/images/shapes/why-choose-shape-1-1.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/shapes/why-choose-shape-1-1.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:01	5563/5563	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:57%20GMT	https://webdevcode.com/html/pylon1/assets/images/shapes/why-choose-shape-1-2.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/shapes/why-choose-shape-1-2.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:02	162543/162543	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:40%20GMT	https://webdevcode.com/html/pylon1/assets/images/resources/why-choose-1-1.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/resources/why-choose-1-1.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:02	121023/121023	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2007:46:58%20GMT	https://webdevcode.com/html/pylon1/assets/images/backgrounds/funfact-bg-1-1.jpg	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/backgrounds/funfact-bg-1-1.jpg	(from https://webdevcode.com/html/pylon1/index.html)
23:43:02	40841/40841	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:02%20GMT	https://webdevcode.com/html/pylon1/assets/images/blog/blog-1-1.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/blog/blog-1-1.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:02	52034/52034	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:03%20GMT	https://webdevcode.com/html/pylon1/assets/images/blog/blog-1-2.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/blog/blog-1-2.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:02	46103/46103	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:03%20GMT	https://webdevcode.com/html/pylon1/assets/images/blog/blog-1-3.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/blog/blog-1-3.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:02	1153/1153	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:33%20GMT	https://webdevcode.com/html/pylon1/assets/images/resources/brand-1-1.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/resources/brand-1-1.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:03	144197/144197	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2007:46:57%20GMT	https://webdevcode.com/html/pylon1/assets/images/backgrounds/call-to-action-bg-1-1.jpg	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/backgrounds/call-to-action-bg-1-1.jpg	(from https://webdevcode.com/html/pylon1/index.html)
23:43:03	4879/4879	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:38:28%20GMT	https://webdevcode.com/html/pylon1/assets/images/logo-light.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/logo-light.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:03	5188/5188	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:35%20GMT	https://webdevcode.com/html/pylon1/assets/images/resources/footer-post-1-1.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/resources/footer-post-1-1.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:03	5215/5215	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2007:47:35%20GMT	https://webdevcode.com/html/pylon1/assets/images/resources/footer-post-1-2.png	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/images/resources/footer-post-1-2.png	(from https://webdevcode.com/html/pylon1/index.html)
23:43:03	89476/89476	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2023%20Nov%202022%2007:38:33%20GMT	https://webdevcode.com/html/pylon1/assets/js/jquery-3.5.1.min.js	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/js/jquery-3.5.1.min.js	(from https://webdevcode.com/html/pylon1/index.html)
23:43:04	81084/81084	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2023%20Nov%202022%2007:38:32%20GMT	https://webdevcode.com/html/pylon1/assets/js/bootstrap.bundle.min.js	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/js/bootstrap.bundle.min.js	(from https://webdevcode.com/html/pylon1/index.html)
23:43:04	140929/140929	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2023%20Nov%202022%2007:38:39%20GMT	https://webdevcode.com/html/pylon1/assets/js/swiper.min.js	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/js/swiper.min.js	(from https://webdevcode.com/html/pylon1/index.html)
23:43:04	2381/2381	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2023%20Nov%202022%2007:38:34%20GMT	https://webdevcode.com/html/pylon1/assets/js/jquery.ajaxchimp.min.js	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/js/jquery.ajaxchimp.min.js	(from https://webdevcode.com/html/pylon1/index.html)
23:43:04	20222/20222	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2023%20Nov%202022%2007:38:36%20GMT	https://webdevcode.com/html/pylon1/assets/js/jquery.magnific-popup.min.js	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/js/jquery.magnific-popup.min.js	(from https://webdevcode.com/html/pylon1/index.html)
23:43:05	21090/21090	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2023%20Nov%202022%2007:38:36%20GMT	https://webdevcode.com/html/pylon1/assets/js/jquery.validate.min.js	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/js/jquery.validate.min.js	(from https://webdevcode.com/html/pylon1/index.html)
23:43:05	47698/47698	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2023%20Nov%202022%2007:38:32%20GMT	https://webdevcode.com/html/pylon1/assets/js/bootstrap-select.min.js	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/js/bootstrap-select.min.js	(from https://webdevcode.com/html/pylon1/index.html)
23:43:05	6299/6299	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2023%20Nov%202022%2007:38:39%20GMT	https://webdevcode.com/html/pylon1/assets/js/wow.js	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/js/wow.js	(from https://webdevcode.com/html/pylon1/index.html)
23:43:05	9896/9896	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2023%20Nov%202022%2007:38:37%20GMT	https://webdevcode.com/html/pylon1/assets/js/odometer.min.js	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/js/odometer.min.js	(from https://webdevcode.com/html/pylon1/index.html)
23:43:06	1266/1266	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2023%20Nov%202022%2007:38:35%20GMT	https://webdevcode.com/html/pylon1/assets/js/jquery.appear.min.js	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/js/jquery.appear.min.js	(from https://webdevcode.com/html/pylon1/index.html)
23:43:06	2235/2235	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2023%20Nov%202022%2007:38:39%20GMT	https://webdevcode.com/html/pylon1/assets/js/wNumb.min.js	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/js/wNumb.min.js	(from https://webdevcode.com/html/pylon1/index.html)
23:43:06	23882/23882	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2023%20Nov%202022%2007:38:37%20GMT	https://webdevcode.com/html/pylon1/assets/js/nouislider.min.js	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/js/nouislider.min.js	(from https://webdevcode.com/html/pylon1/index.html)
23:43:06	12183/12183	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2023%20Nov%202022%2007:38:38%20GMT	https://webdevcode.com/html/pylon1/assets/js/theme.js	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/js/theme.js	(from https://webdevcode.com/html/pylon1/index.html)
23:43:07	129924/129924	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2023%20Nov%202022%2007:38:08%20GMT	https://webdevcode.com/html/pylon1/assets/fonts/fa-brands-400.eot	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/fonts/fa-brands-400.eot	(from https://webdevcode.com/html/pylon1/assets/css/fontawesome-all.min.css)
23:43:07	129924/129924	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2023%20Nov%202022%2007:38:08%20GMT	https://webdevcode.com/html/pylon1/assets/fonts/fa-brands-400.eot?	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/fonts/fa-brands-400d41d.eot	(from https://webdevcode.com/html/pylon1/assets/css/fontawesome-all.min.css)
23:43:07	74700/74700	---M--	200	added ('OK')	font/woff2	date:Wed,%2023%20Nov%202022%2007:38:10%20GMT	https://webdevcode.com/html/pylon1/assets/fonts/fa-brands-400.woff2	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/fonts/fa-brands-400.woff2	(from https://webdevcode.com/html/pylon1/assets/css/fontawesome-all.min.css)
23:43:07	87688/87688	---M--	200	added ('OK')	font/woff	date:Wed,%2023%20Nov%202022%2007:38:09%20GMT	https://webdevcode.com/html/pylon1/assets/fonts/fa-brands-400.woff	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/fonts/fa-brands-400.woff	(from https://webdevcode.com/html/pylon1/assets/css/fontawesome-all.min.css)
23:43:07	129620/129620	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2023%20Nov%202022%2007:38:09%20GMT	https://webdevcode.com/html/pylon1/assets/fonts/fa-brands-400.ttf	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/fonts/fa-brands-400.ttf	(from https://webdevcode.com/html/pylon1/assets/css/fontawesome-all.min.css)
23:43:08	694544/694544	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2023%20Nov%202022%2007:38:08%20GMT	https://webdevcode.com/html/pylon1/assets/fonts/fa-brands-400.svg	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/fonts/fa-brands-400.svg	(from https://webdevcode.com/html/pylon1/assets/css/fontawesome-all.min.css)
23:43:08	400840/400840	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2023%20Nov%202022%2007:38:10%20GMT	https://webdevcode.com/html/pylon1/assets/fonts/fa-light-300.eot	C:/Mes%20Sites%20Web/nano/webdevcode.com/html/pylon1/assets/fonts/fa-light-300.eot	(from https://webdevcode.com/html/pylon1/assets/css/fontawesome-all.min.css)
